date_hour,Bitcoin,Dogecoin,Chainlink,Monero,Solana
2021-12-02 00:00:00,56897.6,0.20571,24.793,230.85,223.06
2021-12-02 01:00:00,56651.7,0.20572,24.76,232.06,223.21
2021-12-02 02:00:00,56819.0,0.206038,24.833,231.54,222.975
2021-12-02 03:00:00,56947.4,0.220576,24.846,233.8,227.989
2021-12-02 04:00:00,56682.7,0.21408,24.824,233.75,227.344
2021-12-02 05:00:00,56564.5,0.216393,24.819,234.12,227.736
2021-12-02 06:00:00,56326.7,0.21531,24.801,235.03,226.875
2021-12-02 07:00:00,56534.5,0.21484,24.756,233.76,225.141
2021-12-02 08:00:00,56476.3,0.212272,24.727,233.05,223.274
2021-12-02 09:00:00,57114.7,0.212736,24.985,236.38,228.937
2021-12-02 10:00:00,56532.0,0.210857,24.746,237.38,229.378
2021-12-02 11:00:00,56353.1,0.209377,24.69,239.35,228.769
2021-12-02 12:00:00,56580.3,0.210023,24.88,240.18,230.021
2021-12-02 13:00:00,56733.9,0.208893,24.769,241.45,233.58
2021-12-02 14:00:00,56618.9,0.208314,24.766,238.32,234.012
2021-12-02 15:00:00,57029.7,0.210039,24.858,239.07,239.353
2021-12-02 16:00:00,56868.6,0.211241,24.817,239.01,241.733
2021-12-02 17:00:00,56866.0,0.210844,24.758,239.29,238.154
2021-12-02 18:00:00,56487.8,0.209469,24.543,239.33,233.751
2021-12-02 19:00:00,56512.0,0.20998,24.671,239.27,231.491
2021-12-02 20:00:00,56514.9,0.209396,24.565,240.51,230.612
2021-12-02 21:00:00,56261.3,0.206815,24.431,237.27,228.431
2021-12-02 22:00:00,56330.4,0.207313,24.516,239.29,230.06
2021-12-02 23:00:00,56608.5,0.208431,24.662,240.4,229.987
2021-12-03 00:00:00,56740.3,0.209164,24.911,239.91,230.918
2021-12-03 01:00:00,56839.0,0.209977,25.188,242.75,234.323
2021-12-03 02:00:00,56757.7,0.209565,25.067,242.01,232.515
2021-12-03 03:00:00,56598.3,0.209619,25.351,241.27,232.024
2021-12-03 04:00:00,56838.8,0.209543,25.324,242.48,234.436
2021-12-03 05:00:00,56864.1,0.209882,25.348,241.74,236.438
2021-12-03 06:00:00,56989.2,0.209233,25.602,240.76,237.661
2021-12-03 07:00:00,56805.8,0.209523,25.456,241.87,235.367
2021-12-03 08:00:00,56881.9,0.2097,25.797,240.14,235.848
2021-12-03 09:00:00,56251.7,0.206815,25.237,235.7,230.526
2021-12-03 10:00:00,55979.8,0.205095,24.888,233.7,224.488
2021-12-03 11:00:00,54995.0,0.20049,24.088,228.35,219.662
2021-12-03 12:00:00,54993.0,0.202169,24.169,229.74,218.839
2021-12-03 13:00:00,54884.0,0.202657,24.076,228.81,218.17
2021-12-03 14:00:00,53832.5,0.199599,23.489,225.53,212.961
2021-12-03 15:00:00,53418.7,0.199317,23.464,223.88,215.893
2021-12-03 16:00:00,53600.0,0.200303,23.399,223.23,214.745
2021-12-03 17:00:00,53386.0,0.199175,23.133,221.45,210.7
2021-12-03 18:00:00,53595.5,0.199867,23.298,222.95,211.542
2021-12-03 19:00:00,53033.1,0.196487,22.637,221.83,203.069
2021-12-03 20:00:00,52985.4,0.196862,22.799,223.04,204.042
2021-12-03 21:00:00,53111.0,0.197444,22.875,223.89,205.562
2021-12-04 00:00:00,52011.2,0.189723,21.932,216.72,195.996
2021-12-04 01:00:00,50274.1,0.182775,20.836,212.12,193.019
2021-12-04 02:00:00,47510.4,0.1605,18.596,189.92,192.965
2021-12-04 03:00:00,47469.4,0.160823,18.82,195.22,190.403
2021-12-04 04:00:00,47245.7,0.161165,19.042,195.21,193.072
2021-12-04 05:00:00,47484.1,0.16427,19.313,199.07,191.799
2021-12-04 06:00:00,47481.5,0.168169,19.379,196.42,193.284
2021-12-04 07:00:00,47379.2,0.167938,19.24,197.97,193.731
2021-12-04 08:00:00,46501.1,0.159861,18.884,193.29,188.361
2021-12-04 09:00:00,47072.1,0.1621,19.209,197.66,190.23
2021-12-04 10:00:00,47377.4,0.16802,19.491,199.39,193.62
2021-12-04 11:00:00,47799.9,0.173831,20.078,201.51,202.943
2021-12-04 12:00:00,48186.5,0.175893,20.006,199.52,204.918
2021-12-04 13:00:00,47828.8,0.17309,19.585,194.94,198.833
2021-12-04 14:00:00,48243.3,0.175299,19.931,197.75,202.997
2021-12-04 15:00:00,48847.2,0.178497,20.102,198.76,205.939
2021-12-04 16:00:00,49243.0,0.180299,20.653,198.91,206.895
2021-12-04 17:00:00,49241.4,0.176988,20.748,199.23,206.94
2021-12-04 18:00:00,48689.6,0.175968,20.655,197.78,200.987
2021-12-04 19:00:00,49203.9,0.178936,20.693,203.01,203.551
2021-12-04 20:00:00,49160.0,0.178412,20.647,204.36,200.748
2021-12-04 21:00:00,48950.4,0.176197,20.386,202.31,197.195
2021-12-04 22:00:00,49021.3,0.173471,20.383,202.9,195.869
2021-12-04 23:00:00,49047.8,0.174674,20.256,203.36,193.872
2021-12-05 00:00:00,49166.1,0.178569,20.307,205.31,196.631
2021-12-05 00:00:00,48940.0,0.177143,19.965,200.69,195.834
2021-12-05 01:00:00,49413.4,0.178911,20.175,203.66,199.553
2021-12-05 02:00:00,49463.3,0.178103,20.236,204.49,202.04
2021-12-05 03:00:00,49289.8,0.176527,20.068,202.94,200.573
2021-12-05 04:00:00,49453.0,0.177075,20.062,203.24,201.111
2021-12-05 05:00:00,48990.0,0.173885,19.698,200.32,196.889
2021-12-05 06:00:00,49220.2,0.174622,19.735,201.91,198.263
2021-12-05 07:00:00,49230.7,0.174504,19.752,202.18,196.132
2021-12-05 08:00:00,49351.2,0.175202,19.919,204.03,197.209
2021-12-05 09:00:00,49279.3,0.173651,19.721,202.94,194.732
2021-12-05 10:00:00,48941.4,0.168668,19.206,198.61,190.52
2021-12-05 11:00:00,47964.5,0.165997,18.825,194.95,185.278
2021-12-05 12:00:00,48470.0,0.168376,18.958,196.56,187.607
2021-12-05 13:00:00,49262.3,0.170929,19.294,200.23,190.146
2021-12-05 14:00:00,49080.4,0.169347,19.17,199.43,190.162
2021-12-05 15:00:00,48900.0,0.169282,19.136,197.62,190.272
2021-12-05 16:00:00,48817.5,0.169305,19.171,197.9,190.42
2021-12-05 17:00:00,49162.9,0.169609,19.219,198.0,190.432
2021-12-05 18:00:00,49206.0,0.170958,19.307,199.3,190.415
2021-12-05 19:00:00,49390.0,0.171549,19.483,201.1,196.356
2021-12-05 20:00:00,48739.3,0.167325,18.776,194.3,189.784
2021-12-05 21:00:00,48800.0,0.169305,18.765,198.3,192.169
2021-12-06 00:00:00,48863.7,0.170592,18.942,199.91,192.181
2021-12-06 01:00:00,49008.7,0.170872,19.115,199.68,193.167
2021-12-06 02:00:00,48959.1,0.169804,19.036,199.8,194.519
2021-12-06 03:00:00,48670.3,0.167736,18.631,195.98,190.554
2021-12-06 04:00:00,48173.1,0.165408,18.257,194.41,187.615
2021-12-06 05:00:00,48416.8,0.164829,18.189,195.18,185.162
2021-12-06 06:00:00,48170.6,0.165527,18.212,194.08,183.948
2021-12-06 07:00:00,47448.4,0.161547,17.677,190.12,178.773
2021-12-06 08:00:00,47494.1,0.161518,17.531,188.11,179.383
2021-12-06 09:00:00,48572.5,0.166119,18.04,193.38,182.079
2021-12-06 10:00:00,48485.2,0.165983,17.951,192.62,182.256
2021-12-06 11:00:00,48319.6,0.165687,17.915,191.75,181.746
2021-12-06 12:00:00,48218.1,0.16626,17.956,193.23,180.225
2021-12-06 13:00:00,48954.1,0.172994,18.532,198.35,188.306
2021-12-06 14:00:00,49121.5,0.173068,18.718,199.06,188.353
2021-12-06 15:00:00,48947.2,0.173005,18.551,197.21,188.119
2021-12-06 16:00:00,49160.0,0.173383,18.525,197.04,189.657
2021-12-06 17:00:00,49087.7,0.173887,18.428,196.16,187.517
2021-12-06 18:00:00,48806.0,0.17371,18.535,195.05,188.083
2021-12-06 19:00:00,50073.0,0.177487,19.29,200.6,192.573
2021-12-06 20:00:00,50739.8,0.178732,19.619,203.06,196.273
2021-12-06 21:00:00,50425.7,0.177671,19.786,200.5,193.646
2021-12-06 22:00:00,50621.9,0.179086,19.957,201.51,196.635
2021-12-06 23:00:00,50610.9,0.179724,19.894,200.29,194.764
2021-12-07 00:00:00,50628.8,0.1779,19.86,199.5,193.936
2021-12-07 00:00:00,50920.3,0.17957,20.014,202.3,195.291
2021-12-07 01:00:00,50894.3,0.178695,20.04,201.67,196.248
2021-12-07 02:00:00,50861.0,0.178782,19.938,201.42,196.909
2021-12-07 03:00:00,51141.1,0.180305,20.026,201.16,199.904
2021-12-07 04:00:00,50913.1,0.179514,19.953,200.01,199.447
2021-12-07 05:00:00,51201.6,0.180708,20.176,204.34,203.454
2021-12-07 06:00:00,51250.0,0.180164,20.01,202.7,202.089
2021-12-07 07:00:00,51314.0,0.18061,20.066,202.98,202.136
2021-12-07 08:00:00,51454.8,0.181481,20.337,203.16,203.161
2021-12-07 09:00:00,50908.5,0.17746,19.905,201.29,199.423
2021-12-07 10:00:00,50921.2,0.179485,19.912,202.21,198.26
2021-12-07 11:00:00,51474.4,0.181402,20.524,207.38,199.552
2021-12-07 12:00:00,51739.9,0.181215,20.563,206.04,198.242
2021-12-07 13:00:00,51340.0,0.179894,20.587,203.64,196.867
2021-12-07 14:00:00,50990.6,0.179704,20.8,202.95,196.777
2021-12-07 15:00:00,50934.0,0.179498,20.514,205.66,195.125
2021-12-07 16:00:00,50889.6,0.179692,20.477,206.29,194.315
2021-12-07 17:00:00,50445.9,0.177765,20.283,205.73,192.543
2021-12-07 18:00:00,50500.0,0.178338,20.576,205.92,191.767
2021-12-07 19:00:00,50249.1,0.175591,20.215,202.22,189.474
2021-12-07 20:00:00,50595.6,0.176493,21.095,206.67,190.3
2021-12-07 21:00:00,50718.1,0.177722,21.79,211.16,191.966
2021-12-07 22:00:00,50428.0,0.17755,21.671,211.54,190.896
2021-12-07 23:00:00,50333.7,0.177446,21.707,210.09,188.493
2021-12-08 00:00:00,50126.4,0.176715,21.538,210.0,186.684
2021-12-08 00:00:00,50249.5,0.177658,21.818,210.12,188.081
2021-12-08 01:00:00,50412.0,0.177911,21.69,212.4,187.915
2021-12-08 02:00:00,50607.6,0.180424,21.878,213.21,189.794
2021-12-08 03:00:00,50496.2,0.180315,22.188,212.09,189.682
2021-12-08 04:00:00,50416.1,0.180384,22.388,211.15,189.549
2021-12-08 05:00:00,50150.0,0.179299,22.164,208.82,187.869
2021-12-08 06:00:00,49235.1,0.174269,21.359,202.85,185.162
2021-12-08 07:00:00,49185.8,0.174536,21.629,202.62,186.331
2021-12-08 08:00:00,49225.8,0.176932,21.874,204.74,188.199
2021-12-08 09:00:00,49049.3,0.17535,22.24,203.82,187.525
2021-12-08 10:00:00,50729.1,0.179155,22.99,209.33,194.118
2021-12-08 11:00:00,50646.8,0.179169,22.847,209.98,192.443
2021-12-08 12:00:00,50450.8,0.178704,22.303,210.44,191.416
2021-12-08 13:00:00,50288.5,0.17893,22.112,211.04,193.261
2021-12-08 14:00:00,50557.9,0.179962,22.604,210.06,193.949
2021-12-08 15:00:00,50447.0,0.179558,22.419,210.52,192.991
2021-12-08 16:00:00,50701.4,0.179788,22.614,210.59,193.121
2021-12-08 17:00:00,50596.2,0.179368,22.446,211.25,191.645
2021-12-08 18:00:00,50211.3,0.178268,22.128,210.09,193.177
2021-12-08 19:00:00,50455.5,0.17913,22.934,209.77,194.58
2021-12-08 20:00:00,50402.6,0.179922,22.497,207.96,193.957
2021-12-08 21:00:00,50179.8,0.178742,22.145,206.18,192.566
2021-12-09 00:00:00,49880.1,0.177399,21.793,204.58,191.025
2021-12-09 01:00:00,49514.1,0.176758,21.681,203.24,189.222
2021-12-09 02:00:00,49794.9,0.178102,21.983,204.19,191.391
2021-12-09 03:00:00,49762.4,0.176913,21.92,204.28,190.418
2021-12-09 04:00:00,49612.2,0.176392,21.857,203.0,190.478
2021-12-09 05:00:00,49994.1,0.177474,22.019,204.32,190.866
2021-12-09 06:00:00,49506.7,0.176725,21.758,204.09,188.953
2021-12-09 07:00:00,49211.2,0.179709,21.639,203.64,187.646
2021-12-09 08:00:00,49307.4,0.178526,21.7,203.6,188.439
2021-12-09 09:00:00,49163.9,0.177759,21.548,201.94,187.729
2021-12-09 10:00:00,49393.2,0.178062,21.567,200.95,188.374
2021-12-09 11:00:00,49342.0,0.177551,21.477,200.49,188.873
2021-12-09 12:00:00,48580.1,0.173871,20.77,195.02,184.606
2021-12-09 13:00:00,48466.2,0.173138,21.033,194.37,184.909
2021-12-09 14:00:00,48509.8,0.175441,21.106,194.84,183.835
2021-12-09 15:00:00,48175.6,0.172994,20.974,192.88,182.307
2021-12-09 16:00:00,47754.4,0.170695,20.848,189.42,180.336
2021-12-09 17:00:00,47617.5,0.172029,20.839,189.15,181.28
2021-12-09 18:00:00,47686.8,0.17148,20.625,190.07,180.777
2021-12-09 19:00:00,47971.1,0.172083,20.775,191.57,182.508
2021-12-09 20:00:00,47942.1,0.171648,20.745,191.28,183.323
2021-12-09 21:00:00,47568.0,0.168976,20.268,189.01,181.195
2021-12-09 22:00:00,48031.2,0.170416,20.573,189.71,181.637
2021-12-09 23:00:00,48410.9,0.171278,20.537,190.36,182.214
2021-12-10 00:00:00,48523.1,0.171624,20.504,189.9,181.822
2021-12-10 00:00:00,48374.1,0.171134,20.241,188.78,179.864
2021-12-10 01:00:00,48168.0,0.170472,19.974,189.13,178.899
2021-12-10 02:00:00,48258.3,0.170173,19.971,190.08,178.478
2021-12-10 03:00:00,47850.6,0.167465,19.598,187.99,176.801
2021-12-10 04:00:00,47700.0,0.166474,19.475,188.0,176.198
2021-12-10 05:00:00,48097.2,0.16796,19.573,190.78,176.537
2021-12-10 06:00:00,48376.9,0.169218,19.801,194.8,177.212
2021-12-10 07:00:00,48200.1,0.168794,19.779,192.97,177.444
2021-12-10 08:00:00,48714.0,0.170524,20.093,194.08,178.688
2021-12-10 09:00:00,49088.2,0.171722,20.365,194.77,180.384
2021-12-10 10:00:00,49607.7,0.173564,20.542,195.92,182.154
2021-12-10 11:00:00,48276.6,0.167767,19.83,190.64,175.606
2021-12-10 12:00:00,47978.1,0.167531,19.523,189.5,173.549
2021-12-10 13:00:00,47538.3,0.167717,19.031,188.55,171.13
2021-12-10 14:00:00,47716.7,0.16918,19.188,192.08,171.803
2021-12-10 15:00:00,47823.1,0.168243,19.144,191.51,171.669
2021-12-10 16:00:00,48138.5,0.168611,19.358,195.17,173.7
2021-12-10 17:00:00,48429.1,0.1687,19.431,194.89,175.364
2021-12-10 18:00:00,47929.7,0.167299,19.269,193.79,173.465
2021-12-10 19:00:00,47530.7,0.166032,18.938,193.2,171.23
2021-12-10 20:00:00,47160.0,0.164075,18.547,189.66,167.402
2021-12-10 21:00:00,47758.9,0.163722,18.672,190.81,165.242
2021-12-10 22:00:00,47924.1,0.164964,18.757,190.44,168.084
2021-12-10 23:00:00,48263.1,0.165328,19.044,192.08,167.91
2021-12-11 00:00:00,48307.8,0.164894,19.013,191.59,170.138
2021-12-11 00:00:00,48543.8,0.166688,19.103,194.46,170.899
2021-12-11 01:00:00,48327.9,0.166217,19.097,193.89,170.236
2021-12-11 02:00:00,48066.9,0.165584,18.943,194.99,168.334
2021-12-11 03:00:00,48057.9,0.166612,19.145,195.04,169.27
2021-12-11 04:00:00,48399.0,0.167381,19.195,195.25,170.851
2021-12-11 05:00:00,48534.0,0.167801,19.285,195.24,171.54
2021-12-11 06:00:00,48392.5,0.167636,19.434,195.14,171.774
2021-12-11 07:00:00,48238.6,0.167623,19.418,194.18,170.037
2021-12-11 08:00:00,48524.6,0.1682,19.617,196.48,170.691
2021-12-11 09:00:00,48356.7,0.167799,19.491,196.88,168.567
2021-12-11 10:00:00,48475.9,0.168451,19.589,197.84,169.178
2021-12-11 11:00:00,48752.6,0.168647,20.045,198.29,171.045
2021-12-11 12:00:00,48994.3,0.168573,19.93,198.23,172.458
2021-12-11 13:00:00,48700.3,0.168443,19.803,196.37,170.265
2021-12-11 14:00:00,48662.3,0.167805,19.646,195.68,168.556
2021-12-11 15:00:00,48398.6,0.166551,19.435,194.48,167.906
2021-12-11 16:00:00,48562.5,0.166944,19.534,195.69,169.638
2021-12-11 17:00:00,48789.1,0.167353,19.568,197.06,169.518
2021-12-11 18:00:00,48832.0,0.167739,19.562,196.86,170.431
2021-12-11 19:00:00,49387.6,0.168971,19.975,198.51,172.122
2021-12-11 20:00:00,49320.1,0.168653,19.71,195.44,170.74
2021-12-11 21:00:00,49180.4,0.168034,19.683,194.1,169.307
2021-12-11 22:00:00,49036.1,0.167637,19.626,194.01,168.802
2021-12-12 00:00:00,49294.8,0.167893,19.722,194.37,169.765
2021-12-12 01:00:00,48875.9,0.167266,19.566,192.54,168.426
2021-12-12 02:00:00,48978.0,0.1673,19.615,193.09,168.485
2021-12-12 03:00:00,49159.8,0.168376,19.766,194.28,169.715
2021-12-12 04:00:00,49294.6,0.168124,19.872,194.43,170.261
2021-12-12 05:00:00,48973.3,0.1671,19.575,193.05,168.682
2021-12-12 06:00:00,48823.2,0.166259,19.365,192.12,168.219
2021-12-12 07:00:00,48925.6,0.166562,19.358,193.51,168.231
2021-12-12 08:00:00,49132.4,0.16733,19.505,195.63,169.178
2021-12-12 09:00:00,49510.8,0.167153,19.517,197.33,169.613
2021-12-12 10:00:00,49792.6,0.167701,19.701,197.38,171.372
2021-12-12 11:00:00,49844.1,0.168051,19.754,198.68,170.94
2021-12-12 12:00:00,49615.4,0.16706,19.553,199.32,170.434
2021-12-12 13:00:00,49865.2,0.169216,19.747,199.52,171.729
2021-12-12 14:00:00,50243.1,0.171209,20.134,199.45,175.411
2021-12-12 15:00:00,50475.7,0.17129,20.549,200.08,175.28
2021-12-12 16:00:00,50216.9,0.170603,20.395,199.85,174.411
2021-12-12 17:00:00,50265.0,0.171448,20.522,200.02,174.429
2021-12-12 18:00:00,49952.7,0.17053,20.573,199.38,173.317
2021-12-12 19:00:00,50280.1,0.170899,20.592,199.08,174.213
2021-12-12 20:00:00,50075.7,0.169677,20.409,197.86,172.798
2021-12-12 21:00:00,49645.8,0.168526,20.221,196.66,170.612
2021-12-12 22:00:00,48593.5,0.163863,19.723,192.66,167.862
2021-12-12 23:00:00,48765.0,0.164758,19.568,191.99,167.674
2021-12-13 00:00:00,48873.9,0.164863,19.589,192.09,167.443
2021-12-13 00:00:00,49019.3,0.165888,19.597,193.02,167.392
2021-12-13 01:00:00,49230.5,0.166162,19.544,193.96,167.11
2021-12-13 02:00:00,48928.4,0.164535,19.206,192.44,164.787
2021-12-13 03:00:00,48756.5,0.163993,19.057,191.75,164.1
2021-12-13 04:00:00,49025.6,0.164888,19.251,193.4,165.849
2021-12-13 05:00:00,48856.5,0.164319,19.143,192.84,165.91
2021-12-13 06:00:00,48691.5,0.164478,19.09,192.35,166.425
2021-12-13 07:00:00,48852.2,0.164924,19.174,193.35,167.705
2021-12-13 08:00:00,48585.1,0.16381,19.073,192.59,166.455
2021-12-13 09:00:00,48438.0,0.163337,18.98,192.1,164.262
2021-12-13 10:00:00,47946.7,0.161231,18.365,189.8,162.45
2021-12-13 11:00:00,47247.5,0.158026,18.022,187.58,158.12
2021-12-13 12:00:00,47141.1,0.158339,18.055,186.44,156.63
2021-12-13 13:00:00,47508.0,0.159471,18.199,186.23,157.561
2021-12-13 14:00:00,47449.3,0.15823,18.071,188.04,156.782
2021-12-13 15:00:00,46710.9,0.154712,17.858,184.37,153.181
2021-12-13 16:00:00,46646.3,0.155432,17.705,184.87,151.855
2021-12-13 17:00:00,46783.5,0.156759,17.877,186.08,153.121
2021-12-13 18:00:00,46875.3,0.158677,18.055,186.44,156.906
2021-12-13 19:00:00,46687.4,0.15729,17.776,183.88,155.247
2021-12-13 20:00:00,46998.3,0.157619,17.965,183.26,156.64
2021-12-13 21:00:00,46877.9,0.15714,17.967,183.53,156.16
2021-12-13 22:00:00,47028.2,0.157554,17.94,183.77,154.698
2021-12-13 23:00:00,46944.4,0.157506,17.996,183.04,153.742
2021-12-14 00:00:00,46979.6,0.157607,17.919,181.75,153.019
2021-12-14 00:00:00,46699.4,0.156826,17.716,181.63,151.504
2021-12-14 01:00:00,46678.2,0.157058,17.889,182.26,151.933
2021-12-14 02:00:00,47016.3,0.159951,18.065,182.91,154.821
2021-12-14 03:00:00,47444.1,0.160728,18.256,184.0,156.885
2021-12-14 04:00:00,46826.3,0.15844,17.889,181.53,153.395
2021-12-14 05:00:00,47334.9,0.187748,18.222,184.37,155.641
2021-12-14 06:00:00,47608.7,0.210971,18.416,185.37,158.139
2021-12-14 07:00:00,47500.0,0.202434,18.354,185.4,159.249
2021-12-14 08:00:00,47163.6,0.198626,18.157,184.82,157.826
2021-12-14 09:00:00,47282.3,0.191951,18.214,184.74,160.212
2021-12-14 10:00:00,46838.5,0.188615,17.966,183.51,157.755
2021-12-14 11:00:00,46733.5,0.191622,17.871,181.45,155.532
2021-12-14 12:00:00,46620.0,0.186891,17.782,181.93,153.983
2021-12-14 13:00:00,46648.2,0.1796,17.647,181.44,153.637
2021-12-14 14:00:00,46866.7,0.180022,17.685,181.96,154.028
2021-12-14 15:00:00,47803.2,0.184774,18.129,184.71,158.007
2021-12-14 16:00:00,48294.3,0.187098,18.36,187.34,160.564
2021-12-14 17:00:00,48266.1,0.186991,18.337,186.06,158.926
2021-12-14 18:00:00,48360.0,0.190887,18.436,186.71,161.305
2021-12-14 19:00:00,48150.7,0.181391,18.425,188.5,161.132
2021-12-14 20:00:00,48077.4,0.183209,18.336,186.33,160.743
2021-12-14 21:00:00,48001.4,0.181862,18.192,185.56,160.497
2021-12-15 00:00:00,48266.6,0.183434,18.287,186.6,160.507
2021-12-15 01:00:00,48232.0,0.180162,18.226,187.25,161.602
2021-12-15 02:00:00,48123.6,0.179051,18.218,186.68,162.253
2021-12-15 03:00:00,48070.3,0.179074,18.242,187.31,163.465
2021-12-15 04:00:00,48208.9,0.180785,18.497,187.47,166.172
2021-12-15 05:00:00,48573.2,0.181583,18.599,188.32,167.5
2021-12-15 06:00:00,48485.9,0.181131,18.64,187.92,168.083
2021-12-15 07:00:00,48240.4,0.180211,18.485,187.43,166.065
2021-12-15 08:00:00,48138.4,0.179171,18.335,187.74,165.798
2021-12-15 09:00:00,47592.9,0.17556,17.962,184.67,162.47
2021-12-15 10:00:00,47646.5,0.176782,18.001,185.74,163.885
2021-12-15 11:00:00,47370.5,0.175992,17.881,186.02,160.809
2021-12-15 12:00:00,46636.1,0.170974,17.27,180.13,157.616
2021-12-15 13:00:00,47004.2,0.174243,17.551,180.35,161.395
2021-12-15 14:00:00,47100.0,0.17479,17.685,180.29,166.544
2021-12-15 15:00:00,47837.1,0.177082,18.094,182.81,168.902
2021-12-15 16:00:00,48691.3,0.182483,18.882,187.82,175.196
2021-12-15 17:00:00,49211.8,0.18204,19.468,189.54,180.565
2021-12-15 18:00:00,49166.4,0.181346,19.751,189.08,178.924
2021-12-15 19:00:00,48758.5,0.179459,19.428,186.72,176.187
2021-12-15 20:00:00,48864.4,0.180877,19.681,188.14,178.489
2021-12-15 21:00:00,49066.1,0.181124,19.978,188.46,179.368
2021-12-15 22:00:00,49037.3,0.181231,19.974,187.84,178.172
2021-12-15 23:00:00,49013.5,0.181633,19.934,186.52,177.678
2021-12-16 00:00:00,48830.0,0.180971,19.875,185.86,178.726
2021-12-16 00:00:00,48753.4,0.179201,19.747,186.08,176.806
2021-12-16 01:00:00,48524.7,0.178739,19.485,186.45,174.471
2021-12-16 02:00:00,48892.4,0.180216,19.72,186.67,178.619
2021-12-16 03:00:00,48714.3,0.179476,19.807,186.8,178.322
2021-12-16 04:00:00,48767.7,0.179779,19.721,188.51,180.239
2021-12-16 05:00:00,48952.3,0.180787,19.829,189.03,181.971
2021-12-16 06:00:00,49147.0,0.182989,20.043,189.35,184.143
2021-12-16 07:00:00,49206.9,0.182714,20.247,190.16,185.718
2021-12-16 08:00:00,48700.1,0.180149,19.906,189.4,184.996
2021-12-16 09:00:00,49013.5,0.181277,20.053,192.32,186.856
2021-12-16 10:00:00,48536.0,0.179643,19.822,193.15,185.919
2021-12-16 11:00:00,48587.7,0.179781,19.831,194.18,186.993
2021-12-16 12:00:00,48512.0,0.178705,19.661,196.64,184.441
2021-12-16 13:00:00,48100.2,0.176731,19.393,195.78,182.628
2021-12-16 14:00:00,47992.8,0.176939,19.261,194.0,183.246
2021-12-16 15:00:00,47881.4,0.174517,18.998,193.54,180.328
2021-12-16 16:00:00,47934.0,0.174654,19.122,191.13,183.535
2021-12-16 17:00:00,48101.9,0.176011,19.218,191.21,182.743
2021-12-16 18:00:00,47821.3,0.175405,18.971,191.49,180.802
2021-12-16 19:00:00,47637.0,0.173049,18.765,187.13,176.972
2021-12-16 20:00:00,47805.0,0.174817,19.004,187.8,180.059
2021-12-16 21:00:00,47858.0,0.174894,18.96,188.2,180.201
2021-12-17 00:00:00,47822.5,0.175066,19.022,186.75,178.881
2021-12-17 01:00:00,47777.3,0.175219,19.028,186.24,179.22
2021-12-17 02:00:00,47915.0,0.175685,19.141,186.65,179.45
2021-12-17 03:00:00,47704.0,0.175484,19.02,185.66,181.083
2021-12-17 04:00:00,47425.9,0.1744,19.061,185.94,179.485
2021-12-17 05:00:00,47010.0,0.172285,18.971,184.18,177.783
2021-12-17 06:00:00,47125.0,0.173234,19.089,185.19,178.366
2021-12-17 07:00:00,47208.0,0.173326,19.194,184.13,177.95
2021-12-17 08:00:00,46940.1,0.171119,18.793,181.98,175.341
2021-12-17 09:00:00,47117.8,0.169708,18.926,182.32,176.021
2021-12-17 10:00:00,47031.5,0.169889,18.726,182.23,174.585
2021-12-17 11:00:00,46944.8,0.169229,18.49,181.49,172.578
2021-12-17 12:00:00,45957.1,0.16446,17.971,178.45,170.565
2021-12-17 13:00:00,46500.0,0.168181,18.423,181.56,176.545
2021-12-17 14:00:00,47071.7,0.17162,18.709,186.61,179.987
2021-12-17 15:00:00,46759.4,0.16921,18.255,184.28,176.352
2021-12-17 16:00:00,46985.6,0.17034,18.392,184.12,178.118
2021-12-17 17:00:00,46755.1,0.169503,18.266,182.87,177.505
2021-12-17 18:00:00,46188.7,0.167467,17.991,180.99,174.551
2021-12-17 19:00:00,46862.5,0.169906,18.393,183.47,177.353
2021-12-17 20:00:00,46543.5,0.169947,18.371,182.87,177.611
2021-12-17 21:00:00,46150.4,0.168529,18.263,181.36,175.467
2021-12-17 22:00:00,46300.0,0.169118,18.325,182.07,174.965
2021-12-17 23:00:00,45660.5,0.166873,17.921,178.33,171.408
2021-12-18 00:00:00,45710.0,0.167339,17.979,179.17,171.892
2021-12-18 00:00:00,46290.1,0.169539,18.416,181.46,174.153
2021-12-18 01:00:00,46401.8,0.171762,18.8,182.05,174.626
2021-12-18 02:00:00,46588.3,0.171439,19.255,182.85,175.623
2021-12-18 03:00:00,46344.7,0.170746,19.184,181.24,175.191
2021-12-18 04:00:00,46370.6,0.171271,19.431,181.55,176.027
2021-12-18 05:00:00,46326.3,0.171119,19.537,181.75,177.224
2021-12-18 06:00:00,46839.3,0.17272,19.765,183.3,178.945
2021-12-18 07:00:00,47308.4,0.174081,19.815,184.21,180.807
2021-12-18 08:00:00,47056.7,0.172751,19.788,182.77,179.954
2021-12-18 09:00:00,47028.7,0.172888,19.867,183.89,180.788
2021-12-18 10:00:00,46635.6,0.171042,19.56,182.05,179.342
2021-12-18 11:00:00,46996.7,0.1728,19.809,183.4,181.861
2021-12-18 12:00:00,46857.9,0.172453,19.593,182.24,181.443
2021-12-18 13:00:00,46789.1,0.17166,19.421,181.67,180.792
2021-12-18 14:00:00,46673.2,0.171421,19.302,180.98,181.498
2021-12-18 15:00:00,46733.2,0.172389,19.378,181.09,181.653
2021-12-18 16:00:00,46646.7,0.172239,19.363,180.75,181.686
