# timestamp;okx/BTC-USDT-SWAP;okx/DOGE-USDT-SWAP;okx/LINK-USDT-SWAP;okx/XMR-USDT-SWAP;okx/SOL-USDT-SWAP
1638420000000;56897.6;0.20571;24.793;230.85;223.06
1638420000000;56651.7;0.20572;24.76;232.06;223.21
1638430000000;56819;0.206038;24.833;231.54;222.975
1638430000000;56947.4;0.220576;24.846;233.8;227.989
1638440000000;56682.7;0.21408;24.824;233.75;227.344
1638440000000;56564.5;0.216393;24.819;234.12;227.736
1638440000000;56326.7;0.21531;24.801;235.03;226.875
1638450000000;56534.5;0.21484;24.756;233.76;225.141
1638450000000;56476.3;0.212272;24.727;233.05;223.274
1638450000000;57114.7;0.212736;24.985;236.38;228.937
1638460000000;56532;0.210857;24.746;237.38;229.378
1638460000000;56353.1;0.209377;24.69;239.35;228.769
1638460000000;56580.3;0.210023;24.88;240.18;230.021
1638470000000;56733.9;0.208893;24.769;241.45;233.58
1638470000000;56618.9;0.208314;24.766;238.32;234.012
1638480000000;57029.7;0.210039;24.858;239.07;239.353
1638480000000;56868.6;0.211241;24.817;239.01;241.733
1638480000000;56866;0.210844;24.758;239.29;238.154
1638490000000;56487.8;0.209469;24.543;239.33;233.751
1638490000000;56512;0.20998;24.671;239.27;231.491
1638490000000;56514.9;0.209396;24.565;240.51;230.612
1638500000000;56261.3;0.206815;24.431;237.27;228.431
1638500000000;56330.4;0.207313;24.516;239.29;230.06
1638500000000;56608.5;0.208431;24.662;240.4;229.987
1638510000000;56740.3;0.209164;24.911;239.91;230.918
1638510000000;56839;0.209977;25.188;242.75;234.323
1638510000000;56757.7;0.209565;25.067;242.01;232.515
1638520000000;56598.3;0.209619;25.351;241.27;232.024
1638520000000;56838.8;0.209543;25.324;242.48;234.436
1638530000000;56864.1;0.209882;25.348;241.74;236.438
1638530000000;56989.2;0.209233;25.602;240.76;237.661
1638530000000;56805.8;0.209523;25.456;241.87;235.367
1638540000000;56881.9;0.2097;25.797;240.14;235.848
1638540000000;56251.7;0.206815;25.237;235.7;230.526
1638540000000;55979.8;0.205095;24.888;233.7;224.488
1638550000000;54995;0.20049;24.088;228.35;219.662
1638550000000;54993;0.202169;24.169;229.74;218.839
1638550000000;54884;0.202657;24.076;228.81;218.17
1638560000000;53832.5;0.199599;23.489;225.53;212.961
1638560000000;53418.7;0.199317;23.464;223.88;215.893
1638570000000;53600;0.200303;23.399;223.23;214.745
1638570000000;53386;0.199175;23.133;221.45;210.7
1638570000000;53595.5;0.199867;23.298;222.95;211.542
1638580000000;53033.1;0.196487;22.637;221.83;203.069
1638580000000;52985.4;0.196862;22.799;223.04;204.042
1638580000000;53111;0.197444;22.875;223.89;205.562
1638590000000;52011.2;0.189723;21.932;216.72;195.996
1638590000000;50274.1;0.182775;20.836;212.12;193.019
1638590000000;47510.4;0.1605;18.596;189.92;192.965
1638600000000;47469.4;0.160823;18.82;195.22;190.403
1638600000000;47245.7;0.161165;19.042;195.21;193.072
1638600000000;47484.1;0.16427;19.313;199.07;191.799
1638610000000;47481.5;0.168169;19.379;196.42;193.284
1638610000000;47379.2;0.167938;19.24;197.97;193.731
1638620000000;46501.1;0.159861;18.884;193.29;188.361
1638620000000;47072.1;0.1621;19.209;197.66;190.23
1638620000000;47377.4;0.16802;19.491;199.39;193.62
1638630000000;47799.9;0.173831;20.078;201.51;202.943
1638630000000;48186.5;0.175893;20.006;199.52;204.918
1638630000000;47828.8;0.17309;19.585;194.94;198.833
1638640000000;48243.3;0.175299;19.931;197.75;202.997
1638640000000;48847.2;0.178497;20.102;198.76;205.939
1638640000000;49243;0.180299;20.653;198.91;206.895
1638650000000;49241.4;0.176988;20.748;199.23;206.94
1638650000000;48689.6;0.175968;20.655;197.78;200.987
1638660000000;49203.9;0.178936;20.693;203.01;203.551
1638660000000;49160;0.178412;20.647;204.36;200.748
1638660000000;48950.4;0.176197;20.386;202.31;197.195
1638670000000;49021.3;0.173471;20.383;202.9;195.869
1638670000000;49047.8;0.174674;20.256;203.36;193.872
1638670000000;49166.1;0.178569;20.307;205.31;196.631
1638680000000;48940;0.177143;19.965;200.69;195.834
1638680000000;49413.4;0.178911;20.175;203.66;199.553
1638680000000;49463.3;0.178103;20.236;204.49;202.04
1638690000000;49289.8;0.176527;20.068;202.94;200.573
1638690000000;49453;0.177075;20.062;203.24;201.111
1638690000000;48990;0.173885;19.698;200.32;196.889
1638700000000;49220.2;0.174622;19.735;201.91;198.263
1638700000000;49230.7;0.174504;19.752;202.18;196.132
1638710000000;49351.2;0.175202;19.919;204.03;197.209
1638710000000;49279.3;0.173651;19.721;202.94;194.732
1638710000000;48941.4;0.168668;19.206;198.61;190.52
1638720000000;47964.5;0.165997;18.825;194.95;185.278
1638720000000;48470;0.168376;18.958;196.56;187.607
1638720000000;49262.3;0.170929;19.294;200.23;190.146
1638730000000;49080.4;0.169347;19.17;199.43;190.162
1638730000000;48900;0.169282;19.136;197.62;190.272
1638730000000;48817.5;0.169305;19.171;197.9;190.42
1638740000000;49162.9;0.169609;19.219;198;190.432
1638740000000;49206;0.170958;19.307;199.3;190.415
1638750000000;49390;0.171549;19.483;201.1;196.356
1638750000000;48739.3;0.167325;18.776;194.3;189.784
1638750000000;48800;0.169305;18.765;198.3;192.169
1638760000000;48863.7;0.170592;18.942;199.91;192.181
1638760000000;49008.7;0.170872;19.115;199.68;193.167
1638760000000;48959.1;0.169804;19.036;199.8;194.519
1638770000000;48670.3;0.167736;18.631;195.98;190.554
1638770000000;48173.1;0.165408;18.257;194.41;187.615
1638770000000;48416.8;0.164829;18.189;195.18;185.162
1638780000000;48170.6;0.165527;18.212;194.08;183.948
1638780000000;47448.4;0.161547;17.677;190.12;178.773
1638780000000;47494.1;0.161518;17.531;188.11;179.383
1638790000000;48572.5;0.166119;18.04;193.38;182.079
1638790000000;48485.2;0.165983;17.951;192.62;182.256
1638800000000;48319.6;0.165687;17.915;191.75;181.746
1638800000000;48218.1;0.16626;17.956;193.23;180.225
1638800000000;48954.1;0.172994;18.532;198.35;188.306
1638810000000;49121.5;0.173068;18.718;199.06;188.353
1638810000000;48947.2;0.173005;18.551;197.21;188.119
1638810000000;49160;0.173383;18.525;197.04;189.657
1638820000000;49087.7;0.173887;18.428;196.16;187.517
1638820000000;48806;0.17371;18.535;195.05;188.083
1638820000000;50073;0.177487;19.29;200.6;192.573
1638830000000;50739.8;0.178732;19.619;203.06;196.273
1638830000000;50425.7;0.177671;19.786;200.5;193.646
1638840000000;50621.9;0.179086;19.957;201.51;196.635
1638840000000;50610.9;0.179724;19.894;200.29;194.764
1638840000000;50628.8;0.1779;19.86;199.5;193.936
1638850000000;50920.3;0.17957;20.014;202.3;195.291
1638850000000;50894.3;0.178695;20.04;201.67;196.248
1638850000000;50861;0.178782;19.938;201.42;196.909
1638860000000;51141.1;0.180305;20.026;201.16;199.904
1638860000000;50913.1;0.179514;19.953;200.01;199.447
1638860000000;51201.6;0.180708;20.176;204.34;203.454
1638870000000;51250;0.180164;20.01;202.7;202.089
1638870000000;51314;0.18061;20.066;202.98;202.136
1638870000000;51454.8;0.181481;20.337;203.16;203.161
1638880000000;50908.5;0.17746;19.905;201.29;199.423
1638880000000;50921.2;0.179485;19.912;202.21;198.26
1638890000000;51474.4;0.181402;20.524;207.38;199.552
1638890000000;51739.9;0.181215;20.563;206.04;198.242
1638890000000;51340;0.179894;20.587;203.64;196.867
1638900000000;50990.6;0.179704;20.8;202.95;196.777
1638900000000;50934;0.179498;20.514;205.66;195.125
1638900000000;50889.6;0.179692;20.477;206.29;194.315
1638910000000;50445.9;0.177765;20.283;205.73;192.543
1638910000000;50500;0.178338;20.576;205.92;191.767
1638910000000;50249.1;0.175591;20.215;202.22;189.474
1638920000000;50595.6;0.176493;21.095;206.67;190.3
1638920000000;50718.1;0.177722;21.79;211.16;191.966
1638930000000;50428;0.17755;21.671;211.54;190.896
1638930000000;50333.7;0.177446;21.707;210.09;188.493
1638930000000;50126.4;0.176715;21.538;210;186.684
1638940000000;50249.5;0.177658;21.818;210.12;188.081
1638940000000;50412;0.177911;21.69;212.4;187.915
1638940000000;50607.6;0.180424;21.878;213.21;189.794
1638950000000;50496.2;0.180315;22.188;212.09;189.682
1638950000000;50416.1;0.180384;22.388;211.15;189.549
1638950000000;50150;0.179299;22.164;208.82;187.869
1638960000000;49235.1;0.174269;21.359;202.85;185.162
1638960000000;49185.8;0.174536;21.629;202.62;186.331
1638960000000;49225.8;0.176932;21.874;204.74;188.199
1638970000000;49049.3;0.17535;22.24;203.82;187.525
1638970000000;50729.1;0.179155;22.99;209.33;194.118
1638980000000;50646.8;0.179169;22.847;209.98;192.443
1638980000000;50450.8;0.178704;22.303;210.44;191.416
1638980000000;50288.5;0.17893;22.112;211.04;193.261
1638990000000;50557.9;0.179962;22.604;210.06;193.949
1638990000000;50447;0.179558;22.419;210.52;192.991
1638990000000;50701.4;0.179788;22.614;210.59;193.121
1639000000000;50596.2;0.179368;22.446;211.25;191.645
1639000000000;50211.3;0.178268;22.128;210.09;193.177
1639000000000;50455.5;0.17913;22.934;209.77;194.58
1639010000000;50402.6;0.179922;22.497;207.96;193.957
1639010000000;50179.8;0.178742;22.145;206.18;192.566
1639020000000;49880.1;0.177399;21.793;204.58;191.025
1639020000000;49514.1;0.176758;21.681;203.24;189.222
1639020000000;49794.9;0.178102;21.983;204.19;191.391
1639030000000;49762.4;0.176913;21.92;204.28;190.418
1639030000000;49612.2;0.176392;21.857;203;190.478
1639030000000;49994.1;0.177474;22.019;204.32;190.866
1639040000000;49506.7;0.176725;21.758;204.09;188.953
1639040000000;49211.2;0.179709;21.639;203.64;187.646
1639040000000;49307.4;0.178526;21.7;203.6;188.439
1639050000000;49163.9;0.177759;21.548;201.94;187.729
1639050000000;49393.2;0.178062;21.567;200.95;188.374
1639050000000;49342;0.177551;21.477;200.49;188.873
1639060000000;48580.1;0.173871;20.77;195.02;184.606
1639060000000;48466.2;0.173138;21.033;194.37;184.909
1639070000000;48509.8;0.175441;21.106;194.84;183.835
1639070000000;48175.6;0.172994;20.974;192.88;182.307
1639070000000;47754.4;0.170695;20.848;189.42;180.336
1639080000000;47617.5;0.172029;20.839;189.15;181.28
1639080000000;47686.8;0.17148;20.625;190.07;180.777
1639080000000;47971.1;0.172083;20.775;191.57;182.508
1639090000000;47942.1;0.171648;20.745;191.28;183.323
1639090000000;47568;0.168976;20.268;189.01;181.195
1639090000000;48031.2;0.170416;20.573;189.71;181.637
1639100000000;48410.9;0.171278;20.537;190.36;182.214
1639100000000;48523.1;0.171624;20.504;189.9;181.822
1639110000000;48374.1;0.171134;20.241;188.78;179.864
1639110000000;48168;0.170472;19.974;189.13;178.899
1639110000000;48258.3;0.170173;19.971;190.08;178.478
1639120000000;47850.6;0.167465;19.598;187.99;176.801
1639120000000;47700;0.166474;19.475;188;176.198
1639120000000;48097.2;0.16796;19.573;190.78;176.537
1639130000000;48376.9;0.169218;19.801;194.8;177.212
1639130000000;48200.1;0.168794;19.779;192.97;177.444
1639130000000;48714;0.170524;20.093;194.08;178.688
1639140000000;49088.2;0.171722;20.365;194.77;180.384
1639140000000;49607.7;0.173564;20.542;195.92;182.154
1639140000000;48276.6;0.167767;19.83;190.64;175.606
1639150000000;47978.1;0.167531;19.523;189.5;173.549
1639150000000;47538.3;0.167717;19.031;188.55;171.13
1639160000000;47716.7;0.16918;19.188;192.08;171.803
1639160000000;47823.1;0.168243;19.144;191.51;171.669
1639160000000;48138.5;0.168611;19.358;195.17;173.7
1639170000000;48429.1;0.1687;19.431;194.89;175.364
1639170000000;47929.7;0.167299;19.269;193.79;173.465
1639170000000;47530.7;0.166032;18.938;193.2;171.23
1639180000000;47160;0.164075;18.547;189.66;167.402
1639180000000;47758.9;0.163722;18.672;190.81;165.242
1639180000000;47924.1;0.164964;18.757;190.44;168.084
1639190000000;48263.1;0.165328;19.044;192.08;167.91
1639190000000;48307.8;0.164894;19.013;191.59;170.138
1639200000000;48543.8;0.166688;19.103;194.46;170.899
1639200000000;48327.9;0.166217;19.097;193.89;170.236
1639200000000;48066.9;0.165584;18.943;194.99;168.334
1639210000000;48057.9;0.166612;19.145;195.04;169.27
1639210000000;48399;0.167381;19.195;195.25;170.851
1639210000000;48534;0.167801;19.285;195.24;171.54
1639220000000;48392.5;0.167636;19.434;195.14;171.774
1639220000000;48238.6;0.167623;19.418;194.18;170.037
1639220000000;48524.6;0.1682;19.617;196.48;170.691
1639230000000;48356.7;0.167799;19.491;196.88;168.567
1639230000000;48475.9;0.168451;19.589;197.84;169.178
1639230000000;48752.6;0.168647;20.045;198.29;171.045
1639240000000;48994.3;0.168573;19.93;198.23;172.458
1639240000000;48700.3;0.168443;19.803;196.37;170.265
1639250000000;48662.3;0.167805;19.646;195.68;168.556
1639250000000;48398.6;0.166551;19.435;194.48;167.906
1639250000000;48562.5;0.166944;19.534;195.69;169.638
1639260000000;48789.1;0.167353;19.568;197.06;169.518
1639260000000;48832;0.167739;19.562;196.86;170.431
1639260000000;49387.6;0.168971;19.975;198.51;172.122
1639270000000;49320.1;0.168653;19.71;195.44;170.74
1639270000000;49180.4;0.168034;19.683;194.1;169.307
1639270000000;49036.1;0.167637;19.626;194.01;168.802
1639280000000;49294.8;0.167893;19.722;194.37;169.765
1639280000000;48875.9;0.167266;19.566;192.54;168.426
1639290000000;48978;0.1673;19.615;193.09;168.485
1639290000000;49159.8;0.168376;19.766;194.28;169.715
1639290000000;49294.6;0.168124;19.872;194.43;170.261
1639300000000;48973.3;0.1671;19.575;193.05;168.682
1639300000000;48823.2;0.166259;19.365;192.12;168.219
1639300000000;48925.6;0.166562;19.358;193.51;168.231
1639310000000;49132.4;0.16733;19.505;195.63;169.178
1639310000000;49510.8;0.167153;19.517;197.33;169.613
1639310000000;49792.6;0.167701;19.701;197.38;171.372
1639320000000;49844.1;0.168051;19.754;198.68;170.94
1639320000000;49615.4;0.16706;19.553;199.32;170.434
1639320000000;49865.2;0.169216;19.747;199.52;171.729
1639330000000;50243.1;0.171209;20.134;199.45;175.411
1639330000000;50475.7;0.17129;20.549;200.08;175.28
1639340000000;50216.9;0.170603;20.395;199.85;174.411
1639340000000;50265;0.171448;20.522;200.02;174.429
1639340000000;49952.7;0.17053;20.573;199.38;173.317
1639350000000;50280.1;0.170899;20.592;199.08;174.213
1639350000000;50075.7;0.169677;20.409;197.86;172.798
1639350000000;49645.8;0.168526;20.221;196.66;170.612
1639360000000;48593.5;0.163863;19.723;192.66;167.862
1639360000000;48765;0.164758;19.568;191.99;167.674
1639360000000;48873.9;0.164863;19.589;192.09;167.443
1639370000000;49019.3;0.165888;19.597;193.02;167.392
1639370000000;49230.5;0.166162;19.544;193.96;167.11
1639380000000;48928.4;0.164535;19.206;192.44;164.787
1639380000000;48756.5;0.163993;19.057;191.75;164.1
1639380000000;49025.6;0.164888;19.251;193.4;165.849
1639390000000;48856.5;0.164319;19.143;192.84;165.91
1639390000000;48691.5;0.164478;19.09;192.35;166.425
1639390000000;48852.2;0.164924;19.174;193.35;167.705
1639400000000;48585.1;0.16381;19.073;192.59;166.455
1639400000000;48438;0.163337;18.98;192.1;164.262
1639400000000;47946.7;0.161231;18.365;189.8;162.45
1639410000000;47247.5;0.158026;18.022;187.58;158.12
1639410000000;47141.1;0.158339;18.055;186.44;156.63
1639410000000;47508;0.159471;18.199;186.23;157.561
1639420000000;47449.3;0.15823;18.071;188.04;156.782
1639420000000;46710.9;0.154712;17.858;184.37;153.181
1639430000000;46646.3;0.155432;17.705;184.87;151.855
1639430000000;46783.5;0.156759;17.877;186.08;153.121
1639430000000;46875.3;0.158677;18.055;186.44;156.906
1639440000000;46687.4;0.15729;17.776;183.88;155.247
1639440000000;46998.3;0.157619;17.965;183.26;156.64
1639440000000;46877.9;0.15714;17.967;183.53;156.16
1639450000000;47028.2;0.157554;17.94;183.77;154.698
1639450000000;46944.4;0.157506;17.996;183.04;153.742
1639450000000;46979.6;0.157607;17.919;181.75;153.019
1639460000000;46699.4;0.156826;17.716;181.63;151.504
1639460000000;46678.2;0.157058;17.889;182.26;151.933
1639470000000;47016.3;0.159951;18.065;182.91;154.821
1639470000000;47444.1;0.160728;18.256;184;156.885
1639470000000;46826.3;0.15844;17.889;181.53;153.395
1639480000000;47334.9;0.187748;18.222;184.37;155.641
1639480000000;47608.7;0.210971;18.416;185.37;158.139
1639480000000;47500;0.202434;18.354;185.4;159.249
1639490000000;47163.6;0.198626;18.157;184.82;157.826
1639490000000;47282.3;0.191951;18.214;184.74;160.212
1639490000000;46838.5;0.188615;17.966;183.51;157.755
1639500000000;46733.5;0.191622;17.871;181.45;155.532
1639500000000;46620;0.186891;17.782;181.93;153.983
1639500000000;46648.2;0.1796;17.647;181.44;153.637
1639510000000;46866.7;0.180022;17.685;181.96;154.028
1639510000000;47803.2;0.184774;18.129;184.71;158.007
1639520000000;48294.3;0.187098;18.36;187.34;160.564
1639520000000;48266.1;0.186991;18.337;186.06;158.926
1639520000000;48360;0.190887;18.436;186.71;161.305
1639530000000;48150.7;0.181391;18.425;188.5;161.132
1639530000000;48077.4;0.183209;18.336;186.33;160.743
1639530000000;48001.4;0.181862;18.192;185.56;160.497
1639540000000;48266.6;0.183434;18.287;186.6;160.507
1639540000000;48232;0.180162;18.226;187.25;161.602
1639540000000;48123.6;0.179051;18.218;186.68;162.253
1639550000000;48070.3;0.179074;18.242;187.31;163.465
1639550000000;48208.9;0.180785;18.497;187.47;166.172
1639560000000;48573.2;0.181583;18.599;188.32;167.5
1639560000000;48485.9;0.181131;18.64;187.92;168.083
1639560000000;48240.4;0.180211;18.485;187.43;166.065
1639570000000;48138.4;0.179171;18.335;187.74;165.798
1639570000000;47592.9;0.17556;17.962;184.67;162.47
1639570000000;47646.5;0.176782;18.001;185.74;163.885
1639580000000;47370.5;0.175992;17.881;186.02;160.809
1639580000000;46636.1;0.170974;17.27;180.13;157.616
1639580000000;47004.2;0.174243;17.551;180.35;161.395
1639590000000;47100;0.17479;17.685;180.29;166.544
1639590000000;47837.1;0.177082;18.094;182.81;168.902
1639590000000;48691.3;0.182483;18.882;187.82;175.196
1639600000000;49211.8;0.18204;19.468;189.54;180.565
1639600000000;49166.4;0.181346;19.751;189.08;178.924
1639610000000;48758.5;0.179459;19.428;186.72;176.187
1639610000000;48864.4;0.180877;19.681;188.14;178.489
1639610000000;49066.1;0.181124;19.978;188.46;179.368
1639620000000;49037.3;0.181231;19.974;187.84;178.172
1639620000000;49013.5;0.181633;19.934;186.52;177.678
1639620000000;48830;0.180971;19.875;185.86;178.726
1639630000000;48753.4;0.179201;19.747;186.08;176.806
1639630000000;48524.7;0.178739;19.485;186.45;174.471
1639630000000;48892.4;0.180216;19.72;186.67;178.619
1639640000000;48714.3;0.179476;19.807;186.8;178.322
1639640000000;48767.7;0.179779;19.721;188.51;180.239
1639650000000;48952.3;0.180787;19.829;189.03;181.971
1639650000000;49147;0.182989;20.043;189.35;184.143
1639650000000;49206.9;0.182714;20.247;190.16;185.718
1639660000000;48700.1;0.180149;19.906;189.4;184.996
1639660000000;49013.5;0.181277;20.053;192.32;186.856
1639660000000;48536;0.179643;19.822;193.15;185.919
1639670000000;48587.7;0.179781;19.831;194.18;186.993
1639670000000;48512;0.178705;19.661;196.64;184.441
1639670000000;48100.2;0.176731;19.393;195.78;182.628
1639680000000;47992.8;0.176939;19.261;194;183.246
1639680000000;47881.4;0.174517;18.998;193.54;180.328
1639680000000;47934;0.174654;19.122;191.13;183.535
1639690000000;48101.9;0.176011;19.218;191.21;182.743
1639690000000;47821.3;0.175405;18.971;191.49;180.802
1639700000000;47637;0.173049;18.765;187.13;176.972
1639700000000;47805;0.174817;19.004;187.8;180.059
1639700000000;47858;0.174894;18.96;188.2;180.201
1639710000000;47822.5;0.175066;19.022;186.75;178.881
1639710000000;47777.3;0.175219;19.028;186.24;179.22
1639710000000;47915;0.175685;19.141;186.65;179.45
1639720000000;47704;0.175484;19.02;185.66;181.083
1639720000000;47425.9;0.1744;19.061;185.94;179.485
1639720000000;47010;0.172285;18.971;184.18;177.783
1639730000000;47125;0.173234;19.089;185.19;178.366
1639730000000;47208;0.173326;19.194;184.13;177.95
1639740000000;46940.1;0.171119;18.793;181.98;175.341
1639740000000;47117.8;0.169708;18.926;182.32;176.021
1639740000000;47031.5;0.169889;18.726;182.23;174.585
1639750000000;46944.8;0.169229;18.49;181.49;172.578
1639750000000;45957.1;0.16446;17.971;178.45;170.565
1639750000000;46500;0.168181;18.423;181.56;176.545
1639760000000;47071.7;0.17162;18.709;186.61;179.987
1639760000000;46759.4;0.16921;18.255;184.28;176.352
1639760000000;46985.6;0.17034;18.392;184.12;178.118
1639770000000;46755.1;0.169503;18.266;182.87;177.505
1639770000000;46188.7;0.167467;17.991;180.99;174.551
1639770000000;46862.5;0.169906;18.393;183.47;177.353
1639780000000;46543.5;0.169947;18.371;182.87;177.611
1639780000000;46150.4;0.168529;18.263;181.36;175.467
1639790000000;46300;0.169118;18.325;182.07;174.965
1639790000000;45660.5;0.166873;17.921;178.33;171.408
1639790000000;45710;0.167339;17.979;179.17;171.892
1639800000000;46290.1;0.169539;18.416;181.46;174.153
1639800000000;46401.8;0.171762;18.8;182.05;174.626
1639800000000;46588.3;0.171439;19.255;182.85;175.623
1639810000000;46344.7;0.170746;19.184;181.24;175.191
1639810000000;46370.6;0.171271;19.431;181.55;176.027
1639810000000;46326.3;0.171119;19.537;181.75;177.224
1639820000000;46839.3;0.17272;19.765;183.3;178.945
1639820000000;47308.4;0.174081;19.815;184.21;180.807
1639830000000;47056.7;0.172751;19.788;182.77;179.954
1639830000000;47028.7;0.172888;19.867;183.89;180.788
1639830000000;46635.6;0.171042;19.56;182.05;179.342
1639840000000;46996.7;0.1728;19.809;183.4;181.861
1639840000000;46857.9;0.172453;19.593;182.24;181.443
1639840000000;46789.1;0.17166;19.421;181.67;180.792
1639850000000;46673.2;0.171421;19.302;180.98;181.498
1639850000000;46733.2;0.172389;19.378;181.09;181.653
1639850000000;46646.7;0.172239;19.363;180.75;181.686
1639860000000;46861.3;0.171952;19.483;181.23;182.243
1639860000000;46938.4;0.17263;19.558;181.57;183.951
1639860000000;46772.8;0.172295;19.443;180.77;182.643
1639870000000;46836.9;0.172288;19.539;181.18;182.73
1639870000000;46664.9;0.171086;19.364;178.77;182.461
1639880000000;46578;0.170457;19.359;178.38;180.534
1639880000000;47139.1;0.171973;19.587;179.89;181.471
1639880000000;47713.1;0.172772;20.132;181.61;184.522
1639890000000;47881.1;0.173656;20.214;182.69;186.81
1639890000000;47624.9;0.172637;19.932;181.96;185.893
1639890000000;47489.7;0.172552;19.862;181.34;187.44
1639900000000;47521.7;0.173545;19.843;182;187.271
1639900000000;47475.4;0.172931;19.778;181.95;185.87
1639900000000;47102.1;0.171843;19.726;180.93;185
1639910000000;47136.5;0.171319;19.698;180.64;184.415
1639910000000;47149.9;0.17106;19.804;181.91;184.926
1639920000000;47249.9;0.171497;19.923;182.19;185.21
1639920000000;47630.8;0.172365;19.979;183.05;186.391
1639920000000;47390;0.171904;19.819;182.21;184.915
1639930000000;47249;0.171523;19.629;182.79;184
1639930000000;47164.3;0.171006;19.423;183.53;183.238
1639930000000;47147.2;0.171613;19.392;182.58;182.863
1639940000000;47121.3;0.171663;19.355;181.89;182.913
1639940000000;46671.5;0.170033;18.911;181.73;180.42
1639940000000;46782.7;0.169885;19.04;181.92;179.983
1639950000000;46725.4;0.169624;19.016;183.41;179.767
1639950000000;47302;0.170705;19.153;184.52;183.077
1639950000000;46684.9;0.169406;18.87;183.77;179.896
1639960000000;46877.9;0.17005;19.066;183.12;180.319
1639960000000;46628.7;0.169528;18.969;182.99;178.978
1639970000000;46739.9;0.169866;18.811;182.77;179.328
1639970000000;46691.2;0.169921;18.88;182.12;178.27
1639970000000;46970.1;0.170495;18.877;183.25;179.53
1639980000000;46434.4;0.166762;18.495;180.22;175.393
1639980000000;46549.9;0.166821;18.611;182.28;176.082
1639980000000;46419;0.166338;18.559;181.2;175.287
1639990000000;46278;0.16581;18.475;182.91;175.247
1639990000000;45843;0.161704;18.213;179.85;171.896
1639990000000;45888.1;0.163007;18.355;181.07;171.613
1640000000000;46088.2;0.164246;18.561;182.88;172.531
1640000000000;45730;0.162701;18.268;181.15;170.343
1640010000000;45720;0.162675;18.15;181.7;170.092
1640010000000;46310.2;0.164229;18.566;186.21;173.223
1640010000000;45983.6;0.162491;18.448;186.65;170.097
1640020000000;46403.9;0.16418;18.714;188.25;172.451
1640020000000;46117.5;0.163431;18.548;184.4;172.021
1640020000000;46260.6;0.16438;18.69;187.86;174.8
1640030000000;46582.1;0.167308;18.704;187.96;175.968
1640030000000;47024.5;0.168413;18.889;189.21;176.214
1640030000000;46971.1;0.167472;18.818;190.81;173.888
1640040000000;46759.8;0.165861;18.624;187.78;173.046
1640040000000;46905.6;0.167271;18.788;188.88;173.942
1640040000000;46809.9;0.166863;18.588;189.67;172.763
1640050000000;46955;0.166739;18.548;189.12;171.198
1640050000000;46952;0.167137;18.41;192.88;171.5
1640060000000;47940.5;0.169729;18.744;195.42;175.54
1640060000000;48567.7;0.169666;18.983;196.42;178.271
1640060000000;48603.9;0.170734;19.08;196.92;178.565
1640070000000;48554.5;0.170278;19.147;194.37;180.578
1640070000000;48596.8;0.170066;19.026;194.19;179.048
1640070000000;48577.5;0.170344;19.24;194.6;180.021
1640080000000;48595.8;0.170644;19.172;194.44;180.416
1640080000000;48660;0.170323;19.172;192.29;179.727
1640080000000;48849.4;0.1705;19.178;191.42;179.68
1640090000000;48742.9;0.170569;19.235;191.29;180.036
1640090000000;48888;0.171028;19.294;191.43;181.424
1640100000000;48623.3;0.169599;19.121;189.55;178.879
1640100000000;48419;0.168809;18.965;189.69;177.417
1640100000000;48681.2;0.169544;19.051;189.77;178.58
1640110000000;48642.7;0.169561;18.992;189.05;177.048
1640110000000;48459.4;0.169565;19.034;187.56;178.023
1640110000000;48623.8;0.16984;19.115;189.29;177.042
1640120000000;48610;0.169755;19.068;189;178.169
1640120000000;49080.1;0.17135;19.369;189.56;180.27
1640120000000;49299;0.171835;19.523;190.08;181.468
1640130000000;48883;0.170903;19.429;188.84;179.725
1640130000000;48632.2;0.169794;19.246;186.37;177.695
1640130000000;48819.9;0.170695;19.495;187.81;178.571
1640140000000;49322.8;0.171985;19.725;189.42;180.559
1640140000000;49239.9;0.172351;19.758;189.26;179.714
1640150000000;49310;0.172993;19.818;189.77;182.007
1640150000000;48974.7;0.17235;19.873;189.37;184.224
1640150000000;49060.3;0.172106;19.964;190.23;184.622
1640160000000;49201.1;0.172679;20.021;190.45;186.306
1640160000000;49270.2;0.173318;20.031;191.11;186.367
1640160000000;48949.8;0.172033;19.769;189;183.703
1640170000000;49095.6;0.172632;20.005;190.42;186.169
1640170000000;48985.6;0.173177;20.266;190.73;185.558
1640170000000;48595.4;0.17177;19.847;188.45;182.307
1640180000000;48585.4;0.172324;19.947;190.32;184.293
1640180000000;48816.9;0.173931;20.229;192.07;184.599
1640190000000;48893.6;0.176343;20.478;193.13;185.084
1640190000000;48991.3;0.175927;20.445;192.19;183.754
1640190000000;48701.6;0.174524;20.266;191.62;180.498
1640200000000;48583.3;0.174364;20.032;191.84;180.528
1640200000000;48929;0.174561;20.32;192.11;180.277
1640200000000;48981.8;0.175827;20.211;191.54;180.256
1640210000000;49052.5;0.17571;20.348;192.1;181.669
1640210000000;48970.1;0.174965;20.332;191.3;181.431
1640210000000;48594.8;0.172998;19.927;190.4;178.376
1640220000000;48296;0.172568;20.009;190.33;177.755
1640220000000;48465.9;0.173457;20.355;191.01;180.102
1640220000000;48351.2;0.17386;20.217;192.19;179.867
1640230000000;48536.9;0.174589;20.564;191.88;180.873
1640230000000;48374.9;0.174264;20.326;190.15;179.436
