date_hour,Bitcoin,Dogecoin,Chainlink,Monero,Solana
2021-12-02 01:00:00,-0.004321799162003344,4.8612123863605294e-05,-0.0013310208526599323,0.005241498808750305,0.0006724648076750904
2021-12-02 02:00:00,0.002953132915693667,0.0015457903947113198,0.0029483037156703084,-0.002240799793156986,-0.0010528202141481728
2021-12-02 03:00:00,0.0022598074587726192,0.07055979964860849,0.0005234969596908017,0.009760732486827415,0.022486825877340553
2021-12-02 04:00:00,-0.004648148993632797,-0.029450166835920506,-0.0008854543990983847,-0.00021385799828918463,-0.0028290838593090467
2021-12-02 05:00:00,-0.0020852923378737623,0.010804372197309462,-0.00020141798259758933,0.001582887700534779,0.0017242592722921913
2021-12-02 06:00:00,-0.004204050243527352,-0.005004782964328793,-0.0007252508159071954,0.003886895609089341,-0.003780693434503065
2021-12-02 07:00:00,0.0036891918042420897,-0.002182899075751234,-0.0018144429660093607,-0.005403565502276349,-0.0076429752066116095
2021-12-02 08:00:00,-0.001029459887325387,-0.011953081362874766,-0.0011714331879140376,-0.0030373032169745875,-0.008292581093625729
2021-12-02 09:00:00,0.011303856661997938,0.0021858747267657535,0.010433938609616982,0.01428877923192441,0.02536345476858036
2021-12-02 10:00:00,-0.010202277172076491,-0.00883254362214209,-0.00956573944366623,0.0042304763516371946,0.001926294133320407
2021-12-02 11:00:00,-0.0031645793532866597,-0.007018974945104888,-0.002262991998706756,0.008298929985676969,-0.002655006147058482
2021-12-02 12:00:00,0.00403172141372887,0.0030853436623888004,0.0076954232482785625,0.0034677250887821705,0.005472769474885063
2021-12-02 13:00:00,0.002714725796787902,-0.005380363103088672,-0.004461414790996811,0.005287700890998342,0.015472500336925873
2021-12-02 14:00:00,-0.0020270067807783352,-0.002771753960161404,-0.00012111914086156542,-0.012963346448540053,0.0018494734138196248
2021-12-02 15:00:00,0.007255527747801452,0.008280768455312674,0.003714770249535747,0.0031470292044310172,0.022823615882946208
2021-12-02 16:00:00,-0.002824843897127261,0.005722746727988653,-0.0016493684125834889,-0.00025097251850923275,0.009943472611582037
2021-12-02 17:00:00,-4.5719430406209134e-05,-0.001879370008663131,-0.002377402586936417,0.0011714991004560527,-0.014805591292872747
2021-12-02 18:00:00,-0.006650722751732091,-0.00652140919352704,-0.008684061717424665,0.0001671611851728884,-0.018488037152430744
2021-12-02 19:00:00,0.0004284110905363121,0.0024395017878541046,0.005215336348449664,-0.0002506998704717431,-0.009668407835688364
2021-12-02 20:00:00,5.13165345413621e-05,-0.0027812172587865567,-0.0042965424992905885,0.005182429890918129,-0.003797123862266866
2021-12-02 21:00:00,-0.004487312195544866,-0.01232592790693232,-0.005454915530225945,-0.01347137333167012,-0.009457443671621525
2021-12-02 22:00:00,0.001228197713170484,0.0024079491332833617,0.0034791862797264664,0.00851350781809745,0.007131256265568117
2021-12-02 23:00:00,0.004936943462144749,0.00539281183524433,0.005955294501550041,0.004638722888545337,-0.0003173085282100648
2021-12-03 00:00:00,0.0023282722559333476,0.003516751346968463,0.010096504744140878,-0.00203826955074879,0.004048054890059054
2021-12-03 01:00:00,0.001739504373434703,0.00388690214377239,0.011119585725181545,0.011837772498020106,0.014745494071488585
2021-12-03 02:00:00,-0.0014303559175918455,-0.001962119660724726,-0.0048038748610448895,-0.00304840370751806,-0.007715845222193388
2021-12-03 03:00:00,-0.0028084295170522095,0.0002576766158471047,0.011329636573981686,-0.0030577248874012674,-0.0021116917188137773
2021-12-03 04:00:00,0.004249244235250882,-0.00036256255396692445,-0.0010650467437180967,0.005015128279520784,0.01039547633003485
2021-12-03 05:00:00,0.00044511847540756725,0.001617806369098495,0.0009477175801610075,-0.0030517980864400393,0.008539644081966852
2021-12-03 06:00:00,0.0021999820624963476,-0.003092213720090387,0.010020514439009047,-0.0040539422520063624,0.00517260338862625
2021-12-03 07:00:00,-0.0032181536150708238,0.0013860146344027218,-0.005702679478165799,0.004610400398737388,-0.00965240405451467
2021-12-03 08:00:00,0.0013396519369500745,0.000844775991180016,0.013395663104965472,-0.007152602637780701,0.0020436169896375575
2021-12-03 09:00:00,-0.011079095459188325,-0.013757749165474481,-0.02170795053688422,-0.01848921462480219,-0.022565381092907306
2021-12-03 10:00:00,-0.004833631694686457,-0.008316611464352195,-0.013828902008954974,-0.00848536274925753,-0.02619227332274889
2021-12-03 11:00:00,-0.017592059993068978,-0.022453009580925904,-0.032144005143040846,-0.02289259734702608,-0.021497808346103105
2021-12-03 12:00:00,-3.6366942449313574e-05,0.008374482517831244,0.003362670209232793,0.006087146923582285,-0.0037466653312817305
2021-12-03 13:00:00,-0.0019820704453294056,0.0024138220993328166,-0.0038479043402705935,-0.004048054322277387,-0.0030570419349385215
2021-12-03 14:00:00,-0.019158589024123606,-0.015089535520608738,-0.024381126432962277,-0.014335037804291776,-0.023875876609982926
2021-12-03 15:00:00,-0.007686806297311158,-0.0014128327296229163,-0.0010643279833114278,-0.007316099853678028,0.013767779076920129
2021-12-03 16:00:00,0.0033939425706728714,0.004946893641786776,-0.002770201159222542,-0.002903341075576227,-0.005317448921456444
2021-12-03 17:00:00,-0.003992537313432836,-0.0056314683254869765,-0.011368007179794084,-0.007973838641759625,-0.018836294209411235
2021-12-03 18:00:00,0.003924249803319222,0.003474331617923927,0.0071326676176889795,0.006773538044705351,0.003996203132415819
2021-12-03 19:00:00,-0.010493418290714733,-0.016911245978575726,-0.028371534037256323,-0.005023547880690631,-0.04005351183216578
2021-12-03 20:00:00,-0.0008994382753411943,0.001908523210187006,0.007156425321376465,0.005454627417391604,0.004791474818903985
