1.711118820000000000e+12,2.438800000000000079e+00,2.439499999999999780e+00,2.435000000000000053e+00,2.435000000000000053e+00,8.362340000000000373e+02,2.039284466399999928e+03,2.039284466399999928e+03,1.000000000000000000e+00
1.711118760000000000e+12,2.444399999999999906e+00,2.444999999999999840e+00,2.437800000000000189e+00,2.437800000000000189e+00,5.133500000000000227e+02,1.253882204199999933e+03,1.253882204199999933e+03,1.000000000000000000e+00
1.711118700000000000e+12,2.440300000000000136e+00,2.451099999999999834e+00,2.440300000000000136e+00,2.451099999999999834e+00,1.578276000000000067e+03,3.862579383700000108e+03,3.862579383700000108e+03,1.000000000000000000e+00
1.711118640000000000e+12,2.442299999999999915e+00,2.442299999999999915e+00,2.438400000000000123e+00,2.438400000000000123e+00,4.392200000000000273e+02,1.071992320399999926e+03,1.071992320399999926e+03,1.000000000000000000e+00
1.711118580000000000e+12,2.448900000000000077e+00,2.450499999999999901e+00,2.444100000000000161e+00,2.447400000000000020e+00,1.437378999999999905e+03,3.518212555000000066e+03,3.518212555000000066e+03,1.000000000000000000e+00
1.711118520000000000e+12,2.441600000000000215e+00,2.453199999999999825e+00,2.441600000000000215e+00,2.452599999999999891e+00,2.402494000000000142e+03,5.890559089600000334e+03,5.890559089600000334e+03,1.000000000000000000e+00
1.711118460000000000e+12,2.439999999999999947e+00,2.439999999999999947e+00,2.432199999999999918e+00,2.439700000000000202e+00,3.865679000000000087e+03,9.409397385099999155e+03,9.409397385099999155e+03,1.000000000000000000e+00
1.711118400000000000e+12,2.454099999999999948e+00,2.455400000000000027e+00,2.441600000000000215e+00,2.441600000000000215e+00,1.275984999999999900e+03,3.128047298599999976e+03,3.128047298599999976e+03,1.000000000000000000e+00
1.711118340000000000e+12,2.445500000000000007e+00,2.453599999999999781e+00,2.445500000000000007e+00,2.453599999999999781e+00,5.423279999999999745e+02,1.327431420899999921e+03,1.327431420899999921e+03,1.000000000000000000e+00
1.711118280000000000e+12,2.446699999999999875e+00,2.447099999999999831e+00,2.443700000000000205e+00,2.443700000000000205e+00,1.223885999999999967e+03,2.992940988800000014e+03,2.992940988800000014e+03,1.000000000000000000e+00
1.711118220000000000e+12,2.458200000000000163e+00,2.458400000000000141e+00,2.448999999999999844e+00,2.448999999999999844e+00,2.549568000000000211e+03,6.257426966500000162e+03,6.257426966500000162e+03,1.000000000000000000e+00
1.711118160000000000e+12,2.457800000000000207e+00,2.460599999999999898e+00,2.456300000000000150e+00,2.458899999999999864e+00,3.045059000000000196e+03,7.485469103100000211e+03,7.485469103100000211e+03,1.000000000000000000e+00
1.711118100000000000e+12,2.453199999999999825e+00,2.459999999999999964e+00,2.452399999999999913e+00,2.455200000000000049e+00,1.657174999999999955e+03,4.070827810799999952e+03,4.070827810799999952e+03,1.000000000000000000e+00
1.711118040000000000e+12,2.443400000000000016e+00,2.450499999999999901e+00,2.442400000000000126e+00,2.450499999999999901e+00,6.431459999999999582e+02,1.572117927600000030e+03,1.572117927600000030e+03,1.000000000000000000e+00
1.711117980000000000e+12,2.448399999999999910e+00,2.448399999999999910e+00,2.447499999999999787e+00,2.447799999999999976e+00,4.670659999999999741e+02,1.143248624199999995e+03,1.143248624199999995e+03,1.000000000000000000e+00
1.711117920000000000e+12,2.442400000000000126e+00,2.448500000000000121e+00,2.442400000000000126e+00,2.448500000000000121e+00,4.793840000000000146e+02,1.173250784000000067e+03,1.173250784000000067e+03,1.000000000000000000e+00
1.711117860000000000e+12,2.450499999999999901e+00,2.452199999999999935e+00,2.441600000000000215e+00,2.441600000000000215e+00,3.827170999999999822e+03,9.369339710000000196e+03,9.369339710000000196e+03,1.000000000000000000e+00
